shot_id,shooter_id,defender_id,defender_distance
214008891036,23050.0,23157.0,1.58
214008841037,23050.0,22972.0,0.52
214008841038,23050.0,23204.0,0.82
214008841039,23050.0,23059.0,1.19
214008841040,23050.0,23059.0,1.71
214008841041,23050.0,22972.0,1.1
214008841042,23050.0,23053.0,0.73
214008841043,23050.0,23204.0,3.14
214008841044,23050.0,23202.0,0.52
214008841045,23050.0,22972.0,0.79
214008841046,23050.0,23129.0,0.7
214008841047,23050.0,22972.0,1.07
214008841048,23050.0,23204.0,0.18
214008841049,23050.0,23059.0,1.46
214008841050,23050.0,22972.0,0.09
214009031051,22897.0,23497.0,2.38
214008891052,22897.0,23371.0,0.73
214008891054,22897.0,22878.0,2.96
214008841055,22897.0,23067.0,2.99
214008841056,22897.0,23129.0,1.04
214008841057,22897.0,23067.0,0.46
214008841058,22897.0,23067.0,1.74
214009031060,23012.0,23036.0,1.58
214009031061,23012.0,23151.0,1.58
214009031062,23012.0,23036.0,0.0
214009031066,23012.0,23344.0,0.64
214009031068,23012.0,22951.0,2.01
214009031069,23012.0,23453.0,0.46
214009031075,23012.0,23151.0,0.98
214009031077,23012.0,23344.0,0.76
214009031081,23012.0,23036.0,1.46
214009031082,23012.0,23151.0,0.94
214009031083,23012.0,23453.0,0.82
214009031085,23012.0,23036.0,1.07
214009031089,22997.0,23344.0,0.52
214009031090,22997.0,22951.0,2.35
214009031091,22997.0,23250.0,1.22
214009031092,22997.0,22951.0,1.86
214009031093,22997.0,22951.0,1.71
214008891094,22997.0,23157.0,2.5
214008891096,22997.0,22878.0,1.65
214008891097,22997.0,23116.0,1.37
214008891098,22997.0,22878.0,1.07
214008891099,22997.0,23157.0,0.67
214008891100,22997.0,23463.0,3.17
214008891101,22997.0,23298.0,1.52
214008891102,22997.0,23298.0,2.01
214008891103,22997.0,23043.0,1.74
214008891104,22997.0,23426.0,4.02
214008891105,22997.0,23157.0,1.92
214008891106,22997.0,23298.0,1.49
214008891108,22997.0,23298.0,0.98
214008841109,22997.0,23067.0,1.31
214008841110,22997.0,23129.0,1.34
214008841111,22997.0,23129.0,1.49
214008841112,22997.0,23129.0,1.8
214008841113,22997.0,23129.0,1.95
214008841114,22997.0,22972.0,1.68
214008841115,22997.0,22972.0,0.94
214008841116,22997.0,23059.0,1.34
214008841117,22997.0,22972.0,1.58
214008841118,22997.0,22972.0,1.19
214008841119,22997.0,23053.0,1.86
214008841120,22997.0,23059.0,2.41
214009001150,23112.0,23154.0,0.85
214008851151,23112.0,22873.0,0.49
214008851152,23112.0,22873.0,0.61
214008851153,23112.0,23380.0,1.4
214008851154,23112.0,22873.0,0.88
214009001155,23374.0,23148.0,1.31
214009001156,23374.0,23392.0,2.5
214009001157,23374.0,23392.0,0.98
214009001158,23374.0,23148.0,1.04
214009001159,23374.0,23148.0,3.84
214009001160,23374.0,23148.0,1.01
214009001161,23374.0,23177.0,1.43
214009001162,23374.0,23177.0,1.25
214009001163,23374.0,23177.0,1.43
214008851164,23374.0,22873.0,1.46
214008851165,23374.0,23444.0,1.71
214008851166,23374.0,23235.0,1.49
214008851167,23374.0,23444.0,1.77
214008851168,23374.0,23444.0,1.4
214008851169,23374.0,23091.0,1.58
214008851170,23374.0,23235.0,1.71
214008851171,23374.0,23380.0,1.37
214008851173,23374.0,23091.0,1.77
214009001174,23166.0,23220.0,0.64
214009001175,23166.0,23220.0,0.67
214009001176,23166.0,23148.0,1.07
214009001177,23166.0,23276.0,0.43
214009001178,23166.0,23220.0,0.67
214008851181,23166.0,23091.0,0.37
214008851182,23166.0,23235.0,0.15
214009001183,23462.0,23148.0,1.68
214009001184,23462.0,23148.0,0.61
214009001185,23462.0,23148.0,1.52
214009001186,23462.0,23148.0,0.85
214009001187,23462.0,23148.0,2.93
214009001188,23462.0,23409.0,1.58
214009001189,23462.0,23148.0,0.55
214008851190,23462.0,22962.0,1.34
214008851191,23462.0,23405.0,0.85
214008851192,23462.0,22962.0,1.34
214008851194,23462.0,22962.0,0.76
214008851195,23462.0,22962.0,1.25
214008851196,23462.0,22962.0,2.38
214009001199,23490.0,23220.0,2.26
214009001200,23490.0,23177.0,0.82
214009001201,23490.0,23148.0,1.16
214009001202,23490.0,23148.0,0.98
214009001203,23490.0,23148.0,0.85
214009001204,23490.0,23148.0,1.13
214009001205,23490.0,23154.0,0.94
214008851206,23490.0,23405.0,1.52
214008851207,23490.0,23091.0,1.46
214008851208,23490.0,23405.0,1.22
214008851209,23490.0,22962.0,1.22
214008851210,23490.0,22962.0,0.03
214008851211,23490.0,23405.0,3.54
214008851212,23490.0,23405.0,1.68
214008851213,23490.0,23380.0,1.46
214008851214,23490.0,23444.0,1.13
214008851215,23490.0,23405.0,1.43
214008851216,23490.0,23405.0,1.07
214008851217,23490.0,23235.0,2.1
214008851218,23490.0,23405.0,1.19
214009001221,23171.0,23409.0,0.64
214009001222,23171.0,23220.0,0.34
214009001223,23171.0,23154.0,1.49
214009001224,23171.0,23154.0,0.85
214009001225,23171.0,23154.0,1.89
214009001226,23171.0,23154.0,2.23
214009001227,23171.0,23148.0,1.95
214009001228,23171.0,23148.0,0.58
214009001229,23171.0,23154.0,1.04
214008851230,23171.0,23235.0,0.61
214008851231,23171.0,22962.0,1.43
214008851232,23171.0,23380.0,0.61
214008851233,23171.0,23235.0,0.49
214009001234,23460.0,23276.0,2.29
214009001235,23460.0,23409.0,1.07
214009001236,23460.0,23276.0,1.04
214009001237,23460.0,23276.0,0.88
214009001238,23460.0,23220.0,2.56
214009001239,23460.0,23276.0,0.67
214009001240,23460.0,23276.0,0.43
214009001241,23460.0,23276.0,0.7
214009001242,23460.0,23220.0,0.73
214009001243,23460.0,23276.0,3.54
214009001244,23460.0,23220.0,1.62
214009001245,23460.0,23220.0,0.61
214009001247,23460.0,23177.0,0.37
214009001248,23460.0,23177.0,0.55
214009001250,23460.0,23148.0,0.37
214009001254,23311.0,23220.0,2.26
214009001255,23311.0,23148.0,1.16
214008851256,23311.0,23369.0,2.23
214008851257,23311.0,23369.0,2.53
214008851258,23311.0,23369.0,1.68
214008851259,23311.0,22962.0,1.22
214008851264,23311.0,22873.0,1.71
214008851265,23311.0,23235.0,0.73
214008891290,23116.0,23088.0,1.77
214008891291,23116.0,22997.0,0.34
214008891292,23116.0,23064.0,0.79
214008891293,23116.0,23064.0,0.4
214008891294,23116.0,23328.0,0.55
214008891295,23116.0,23088.0,0.85
214008891296,23463.0,22997.0,0.55
214008891297,23463.0,23050.0,1.43
214008891301,23157.0,22997.0,0.98
214008891302,23157.0,23050.0,1.62
214008891305,23157.0,23050.0,1.37
214008971326,23119.0,23194.0,1.92
214008821328,23119.0,23155.0,0.55
214008821329,23119.0,23493.0,3.75
214008821330,23119.0,23125.0,0.49
214008821332,23119.0,23491.0,0.88
214008821333,23119.0,23421.0,0.85
214008821334,23119.0,23421.0,0.67
214008821336,23119.0,23125.0,1.55
214008821337,23119.0,23155.0,0.43
214008821338,23119.0,23155.0,0.55
214008821339,23119.0,23155.0,0.7
214008821340,23119.0,23514.0,1.4
214008971343,23066.0,23194.0,1.31
214008821346,23066.0,23514.0,1.62
214008821347,23066.0,23514.0,1.19
214008821348,23066.0,23514.0,2.07
214008821350,23066.0,23514.0,1.22
214008971352,23302.0,23194.0,0.82
214008971357,23302.0,23194.0,0.52
214008971358,23302.0,23194.0,2.87
214008971365,23302.0,23194.0,0.43
214008971369,23302.0,23449.0,1.07
214008971371,23302.0,23449.0,15.85
214008971374,23302.0,23194.0,0.0
214008971375,23302.0,23194.0,0.61
214008821376,23302.0,23125.0,0.85
214008821377,23302.0,23125.0,1.4
214008821378,23302.0,23360.0,0.3
214008821379,23302.0,23125.0,2.96
214008821380,23302.0,23421.0,0.94
214008821381,23302.0,23125.0,0.98
214008821382,23302.0,23421.0,0.67
214008821383,23302.0,23155.0,0.79
214008821384,23302.0,23125.0,1.74
214008821385,23302.0,23125.0,2.01
214008821386,23302.0,23360.0,0.85
214008821387,23302.0,23360.0,1.8
214008971391,23316.0,23194.0,5.43
214008971392,23316.0,23194.0,0.27
214008971399,23316.0,23194.0,3.05
214008971400,23316.0,23194.0,0.52
214008821401,23316.0,23155.0,0.76
214008821402,23316.0,23493.0,1.92
214008821403,23316.0,23493.0,0.88
214008821404,23316.0,23493.0,0.43
214008971412,23465.0,23194.0,1.46
214008821421,23465.0,23155.0,1.49
214008821422,23465.0,23155.0,2.71
214008821423,23465.0,23155.0,0.64
214008821424,23465.0,23155.0,1.46
214008821425,23465.0,23360.0,2.44
214008821426,23465.0,23155.0,1.8
214008821427,23465.0,23155.0,1.31
214008821428,23465.0,23125.0,3.96
214008821429,23465.0,23155.0,0.76
214008821430,23465.0,23155.0,0.61
214008821431,23465.0,23155.0,0.73
214008821436,23086.0,23421.0,1.07
214008821438,23086.0,23125.0,1.4
214008821439,23086.0,23514.0,1.52
214008821440,23086.0,23125.0,2.9
214009001441,23020.0,23490.0,1.19
214009001442,23020.0,23311.0,2.77
214008911443,23020.0,23350.0,0.94
214008911444,23020.0,23333.0,0.91
214008911445,23020.0,23473.0,0.21
214008911446,23020.0,23333.0,2.62
214008911447,23020.0,23333.0,3.29
214008911448,23020.0,23333.0,2.26
214008831449,23020.0,22918.0,2.29
214008831450,23020.0,23435.0,2.01
214008831451,23020.0,23274.0,1.52
214008831452,23020.0,22938.0,1.04
214009001453,23148.0,23462.0,1.49
214009001454,23148.0,23490.0,1.16
214009001455,23148.0,23490.0,0.91
214009001456,23148.0,23374.0,0.27
214009001457,23148.0,23462.0,1.13
214009001458,23148.0,23311.0,0.79
214009001459,23148.0,23462.0,0.55
214009001460,23148.0,23460.0,0.0
214009001461,23148.0,23022.0,0.79
214009001462,23148.0,23462.0,1.74
214009001463,23148.0,23462.0,2.16
214009001464,23148.0,23462.0,1.62
214009001465,23148.0,23462.0,1.95
214009001466,23148.0,23460.0,0.34
214009001467,23148.0,23462.0,0.76
214009001468,23148.0,23311.0,1.04
214009001469,23148.0,23311.0,2.38
214008911473,23148.0,23402.0,2.23
214008911474,23148.0,22934.0,1.68
214008911475,23148.0,22996.0,0.4
214008911476,23148.0,22934.0,0.12
214008911477,23148.0,22934.0,2.19
214008911478,23148.0,23402.0,0.06
214008911479,23148.0,22908.0,1.19
214009001480,23154.0,23171.0,0.24
214009001481,23154.0,23460.0,0.76
214009001482,23154.0,23171.0,1.07
214009001483,23154.0,23374.0,1.19
214009001484,23154.0,23171.0,1.07
214009001485,23154.0,23166.0,0.06
214009001486,23154.0,23311.0,0.4
214009001487,23154.0,23022.0,0.79
214009001488,23154.0,23460.0,2.29
214009001489,23154.0,23022.0,1.43
214009001490,23154.0,23374.0,0.67
214009001491,23154.0,23374.0,0.76
214009001492,23154.0,23022.0,1.8
214009001493,23154.0,23374.0,1.28
214009001494,23154.0,23374.0,1.13
214009001495,23154.0,23460.0,1.28
214008911496,23154.0,23402.0,1.46
214008911497,23154.0,23457.0,1.01
214008911498,23154.0,23457.0,0.0
214008911499,23154.0,23457.0,1.4
214008911500,23154.0,22908.0,1.43
214008911501,23154.0,23457.0,0.94
214008911502,23154.0,23161.0,0.98
214008911503,23154.0,23161.0,0.94
214008911504,23154.0,22996.0,1.28
214008911505,23154.0,23402.0,0.0
214008911506,23154.0,23402.0,0.0
214008911507,23154.0,23438.0,0.21
214008911508,23154.0,23161.0,1.55
214008911509,23154.0,23350.0,0.0
214008911510,23154.0,22934.0,2.68
214008911511,23154.0,22996.0,4.82
214008911512,23154.0,23457.0,0.98
214008911513,23154.0,23402.0,0.3
214008911514,23154.0,23457.0,0.73
214008911515,23154.0,23457.0,2.04
214008911516,23154.0,23161.0,1.49
214008911517,23154.0,23457.0,0.4
214008911518,23154.0,23161.0,1.31
214008831519,23154.0,22890.0,0.34
214008831520,23154.0,22890.0,0.98
214008831521,23154.0,22890.0,0.61
214008831522,23154.0,23114.0,0.76
214008831523,23154.0,23179.0,1.43
214008831524,23154.0,23413.0,1.74
214008831525,23154.0,23413.0,0.64
214008831526,23154.0,22938.0,2.26
214008831527,23154.0,23179.0,4.85
214008831528,23154.0,22890.0,0.73
214008831529,23154.0,23274.0,1.28
214008831530,23154.0,23413.0,0.09
214008831531,23154.0,22890.0,0.55
214008831532,23154.0,23179.0,1.07
214008831533,23154.0,22938.0,1.22
214008831534,23154.0,22890.0,1.22
214008831535,23154.0,22890.0,1.49
214008831536,23154.0,23274.0,2.16
214008831537,23154.0,23114.0,1.49
214008831538,23154.0,22890.0,1.28
214008831539,23154.0,23179.0,1.46
214008831540,23154.0,23114.0,1.01
214008831541,23154.0,23114.0,0.88
214008831542,23154.0,23114.0,1.01
214008831543,23154.0,23274.0,1.22
214008831544,23154.0,23179.0,1.22
214008831545,23154.0,22890.0,0.79
214008831546,23154.0,22890.0,1.1
214008831547,23154.0,23413.0,1.86
214008831548,23154.0,23179.0,0.0
214008831549,23154.0,22890.0,1.01
214008831550,23154.0,23413.0,0.43
214008831551,23154.0,23413.0,1.86
214008831552,23154.0,23114.0,0.94
214008831553,23154.0,22918.0,3.9
214009001568,23220.0,23166.0,1.95
214009001569,23220.0,23166.0,2.01
214009001570,23220.0,23166.0,1.52
214009001571,23220.0,23311.0,1.77
214009001572,23220.0,23166.0,2.77
214009001573,23220.0,23460.0,3.02
214009001574,23220.0,23166.0,1.65
214009001575,23220.0,23166.0,3.54
214009001576,23220.0,23311.0,2.47
214009001577,23220.0,23462.0,3.05
214008911578,23220.0,22908.0,1.62
214008911579,23220.0,23457.0,1.49
214008911580,23220.0,22908.0,0.21
214008911581,23220.0,22908.0,0.98
214008911582,23220.0,22908.0,0.73
214008911583,23220.0,23457.0,2.29
214008911584,23220.0,23457.0,0.61
214008911585,23220.0,22908.0,1.89
214008911586,23220.0,23457.0,2.74
214008911587,23220.0,22908.0,1.68
214008831588,23220.0,23179.0,0.64
214008831589,23220.0,22918.0,1.25
214008831590,23220.0,22918.0,0.67
214008831591,23220.0,23413.0,0.15
214008831592,23220.0,23274.0,0.34
214008831593,23220.0,23413.0,0.34
214008831594,23220.0,23274.0,2.23
214008831595,23220.0,22938.0,1.25
214008831596,23220.0,22918.0,0.4
214008831597,23220.0,23413.0,0.88
214008831598,23220.0,23179.0,1.43
214008831599,23220.0,23179.0,1.62
214008831600,23220.0,23274.0,2.71
214008831601,23220.0,23179.0,1.46
214008831602,23220.0,22938.0,0.46
214008831603,23220.0,22938.0,1.01
214008831604,23220.0,23114.0,1.74
214008831605,23220.0,23274.0,1.77
214008831606,23220.0,22890.0,0.37
214008911607,23258.0,23509.0,1.55
214008911608,23118.0,23473.0,1.4
214008911610,23118.0,23473.0,1.22
214008911611,23118.0,23350.0,4.91
214008911612,23118.0,23350.0,3.29
214008961619,22988.0,23041.0,1.31
214008961620,22988.0,22901.0,1.98
214008961621,22988.0,23113.0,1.74
214008961622,23383.0,23410.0,1.19
214008961623,23383.0,23410.0,1.62
214008961624,23383.0,23440.0,1.46
214008961625,23383.0,22901.0,0.7
214008961626,23383.0,23041.0,0.21
214008961627,23383.0,22881.0,0.27
214008961628,23383.0,23410.0,1.55
214008961629,23383.0,22881.0,0.46
214008961630,23383.0,22901.0,0.73
214008811631,23383.0,23369.0,1.52
214008811632,23383.0,23369.0,1.37
214008811637,23383.0,23235.0,0.46
214008811638,23383.0,23091.0,1.86
214008811639,23383.0,23369.0,1.71
214008811640,23383.0,23091.0,1.68
214008811641,23383.0,23235.0,0.94
214008811642,23383.0,23444.0,1.37
214008961643,23401.0,23068.0,0.73
214008961644,23401.0,23410.0,1.4
214008961645,23401.0,23201.0,0.79
214008961646,23376.0,23410.0,0.43
214008961647,23376.0,23041.0,1.86
214008961648,23376.0,23041.0,1.71
214008961649,23376.0,23113.0,1.25
214008811650,23376.0,23444.0,1.43
214008811651,23475.0,23405.0,1.62
214008811652,23475.0,23405.0,1.43
214008811653,23475.0,23405.0,1.34
214008811654,23475.0,23091.0,2.04
214008811655,23475.0,23380.0,1.71
214008811656,23475.0,22962.0,0.55
214008961657,23253.0,22901.0,1.83
214008961658,23253.0,23041.0,1.52
214008961659,23253.0,23113.0,1.01
214008961660,23253.0,22881.0,2.59
214008961661,23253.0,22901.0,2.04
214008961662,23253.0,23068.0,1.37
214008961663,23253.0,23068.0,0.12
214008961664,23253.0,23113.0,0.49
214008961665,23253.0,23068.0,0.24
214008811666,23253.0,23444.0,1.43
214008811667,23253.0,23091.0,0.98
214008811668,23253.0,23444.0,1.25
214008811669,23253.0,22991.0,2.19
214008811670,23253.0,23354.0,0.34
214008811672,23253.0,23354.0,1.28
214008811673,23253.0,23444.0,0.7
214008811674,23253.0,23444.0,1.04
214008811675,23253.0,23091.0,1.74
214008961676,23428.0,23396.0,1.77
214008961677,23428.0,23396.0,1.62
214008961678,23428.0,23396.0,1.43
214008961679,23428.0,23201.0,0.64
214008961680,23428.0,23396.0,1.37
214008961681,23428.0,22881.0,0.06
214008961682,23428.0,23068.0,1.13
214008961683,23428.0,22901.0,1.04
214008961684,23428.0,23410.0,0.55
214008961685,23428.0,23396.0,1.13
214008961686,23428.0,23041.0,0.91
214008961687,23428.0,22881.0,0.34
214008811688,23428.0,23405.0,0.82
214008811689,23428.0,23444.0,0.64
214008811690,23428.0,23380.0,0.21
214008811691,23428.0,23380.0,0.94
214008811692,23428.0,23354.0,0.98
214008811693,23428.0,22991.0,0.52
214008811695,23428.0,23380.0,0.88
214008811696,23428.0,23380.0,1.71
214008811697,23428.0,23091.0,0.34
214008811698,23428.0,23380.0,1.16
214008811699,23428.0,23444.0,0.76
214008811701,23128.0,23354.0,2.47
214008811703,23128.0,22991.0,3.96
214008811704,23128.0,23091.0,0.85
214008811705,23128.0,23369.0,0.43
214008811707,23128.0,22991.0,0.0
214008811710,23128.0,22991.0,0.27
214008811711,23128.0,23235.0,1.46
214008961713,23479.0,22881.0,1.58
214008961714,23479.0,22881.0,1.71
214008961715,23479.0,22901.0,2.01
214008961716,23479.0,23440.0,1.83
214008961717,23479.0,23410.0,2.9
214008961718,23479.0,22901.0,0.88
214008961719,23479.0,22901.0,0.58
214008961720,23479.0,22901.0,3.17
214008961721,23479.0,23410.0,1.65
214008811723,23479.0,23369.0,0.98
214008811724,23479.0,23405.0,1.13
214008811725,23479.0,23235.0,0.91
214008811726,23479.0,23354.0,0.58
214008811727,23479.0,23235.0,1.46
214008811728,23479.0,23369.0,1.65
214008811729,23479.0,23380.0,1.13
214008961730,23133.0,23041.0,1.1
214008961731,23133.0,22901.0,0.37
214008961732,23133.0,23068.0,3.08
214008811734,23133.0,23354.0,0.06
214008811735,23133.0,23444.0,3.23
214008811738,23133.0,23354.0,2.04
214008981740,22934.0,23123.0,2.77
214008981741,22934.0,23051.0,1.83
214008981742,22934.0,23138.0,1.22
214008981743,22934.0,22949.0,0.0
214008981744,22934.0,22949.0,1.22
214008981745,22934.0,23147.0,1.58
214008981746,22934.0,23055.0,1.77
214008981747,22934.0,23082.0,1.8
214008981748,22934.0,23051.0,2.07
214008981749,22934.0,23123.0,2.07
214008981750,22934.0,23147.0,1.77
214008981751,22934.0,23082.0,0.37
214008981752,22934.0,23123.0,2.01
214008911753,22934.0,23154.0,2.38
214008911754,22934.0,23409.0,1.77
214008911755,22934.0,23220.0,0.64
214008911756,22934.0,23148.0,0.49
214008911757,22934.0,23220.0,5.18
214008911758,22934.0,23409.0,1.98
214008911759,22934.0,23148.0,2.26
214008911760,22934.0,23392.0,2.35
214008911761,22934.0,23409.0,1.46
214008801762,22934.0,23093.0,1.25
214008801763,22934.0,23000.0,0.7
214008801764,22934.0,23446.0,0.73
214008801765,22934.0,23000.0,0.52
214008801766,22934.0,23446.0,0.09
214008801767,22934.0,23000.0,0.79
214008801768,22934.0,23446.0,1.34
214008801769,22934.0,23093.0,0.55
214008801770,22934.0,23093.0,1.28
214008801771,22934.0,23000.0,1.22
214008801773,22934.0,23093.0,1.34
214008801774,22934.0,23093.0,2.74
214008801775,22934.0,23000.0,0.85
214008801778,22934.0,22902.0,0.79
214008971779,23449.0,23316.0,1.46
214008971780,23449.0,23316.0,1.65
214008871781,23449.0,23031.0,0.7
214008871782,23449.0,23466.0,0.91
214008981807,23457.0,23123.0,0.88
214008981808,23457.0,23147.0,1.34
214008981809,23457.0,23147.0,1.62
214008981810,23457.0,23123.0,1.46
214008981811,23457.0,22931.0,1.04
214008981812,23457.0,22949.0,2.71
214008981813,23457.0,22949.0,0.91
214008981814,23457.0,23055.0,1.16
214008911815,23457.0,23409.0,0.12
214008911816,23457.0,23154.0,1.49
214008911819,23457.0,23154.0,0.76
214008911820,23457.0,23148.0,0.03
214008911821,23457.0,23276.0,1.01
214008911822,23457.0,23276.0,1.46
214008801823,23457.0,22902.0,1.34
214008801824,23457.0,23000.0,0.88
214008801825,23457.0,23446.0,1.83
214008801826,23457.0,22902.0,1.28
214008801827,23457.0,22902.0,1.07
214008801828,23457.0,22902.0,0.64
214008801829,23457.0,23093.0,1.04
214008801830,23457.0,23145.0,1.1
214008801831,23457.0,23093.0,1.22
214008801832,23457.0,23145.0,0.64
214008801833,23457.0,23093.0,0.98
214008801834,23457.0,23145.0,2.62
214008981835,22908.0,23051.0,1.25
214008981836,22908.0,23055.0,0.94
214008981837,22908.0,23055.0,0.52
214008981838,22908.0,23055.0,1.1
214008981839,22908.0,23082.0,1.1
214008981840,22908.0,23055.0,0.82
214008911841,22908.0,23409.0,1.43
214008911842,22908.0,23220.0,0.73
214008911843,22908.0,23276.0,1.68
214008911844,22908.0,23276.0,1.58
214008911845,22908.0,23276.0,1.55
214008911846,22908.0,23276.0,2.26
214008911847,22908.0,23276.0,1.34
214008911850,22908.0,23409.0,0.91
214008911851,22908.0,23220.0,0.76
214008911852,22908.0,23276.0,0.34
214008911853,22908.0,23276.0,0.0
214008911854,22908.0,23276.0,0.88
214008911855,22908.0,23276.0,0.64
214008801856,22908.0,23093.0,0.52
214008801857,22908.0,22902.0,0.34
214008801858,22908.0,22902.0,0.55
214008801859,22908.0,23446.0,1.49
214008801860,22908.0,23093.0,1.28
214008801863,22908.0,23446.0,1.49
214008801864,22908.0,23217.0,0.7
214008801865,22908.0,22902.0,0.52
214008801866,22908.0,23446.0,0.55
214008801867,22908.0,23093.0,1.55
214008981868,23402.0,23147.0,0.43
214008981869,23402.0,23263.0,1.31
214008981870,23402.0,23263.0,1.58
214008981871,23402.0,23263.0,0.82
214008981872,23402.0,23051.0,1.31
214008981873,23402.0,23147.0,1.74
214008981874,23402.0,23147.0,1.04
214008981875,23402.0,23138.0,1.31
214008981876,23402.0,23147.0,1.74
214008981877,23402.0,23051.0,1.43
214008981878,23402.0,23051.0,1.04
214008981879,23402.0,23147.0,0.73
214008981880,23402.0,22949.0,1.07
214008981881,23402.0,23082.0,0.67
214008911882,23402.0,23409.0,1.55
214008911883,23402.0,23409.0,4.21
214008911884,23402.0,23020.0,1.4
214008911885,23402.0,23177.0,1.37
214008911886,23402.0,23220.0,0.85
214008801887,23402.0,22902.0,0.79
214008801888,23402.0,23000.0,0.91
214008801889,23402.0,23446.0,2.44
214008801890,23402.0,22899.0,3.66
214008801891,23402.0,22902.0,1.01
214008801892,23402.0,22899.0,1.65
214008801893,23402.0,22902.0,0.3
214008801894,23402.0,23093.0,1.04
214008801895,23402.0,23145.0,0.64
214008801896,23402.0,23000.0,1.31
214008801897,23402.0,23000.0,0.64
214008981898,23303.0,23082.0,1.71
214008981899,23303.0,22931.0,1.01
214008981900,23303.0,22931.0,2.59
214009011901,23101.0,23114.0,0.91
214009011902,23101.0,22890.0,1.86
214009011903,23101.0,23179.0,0.91
214009011904,23101.0,22890.0,2.01
214009011905,23101.0,23179.0,1.49
214009011906,23101.0,23179.0,0.7
214009011907,23101.0,23114.0,0.49
214009011908,23101.0,23179.0,0.82
214009011909,23101.0,23114.0,1.37
214009011910,23101.0,23274.0,2.19
214009011911,23101.0,23114.0,1.89
214009011912,23101.0,22938.0,2.16
214008941913,23101.0,23123.0,0.58
214008941914,23101.0,23263.0,0.4
214008941915,23101.0,23138.0,0.27
214008941916,23101.0,23263.0,0.55
214008941917,23101.0,23048.0,1.25
214008941918,23101.0,23082.0,0.43
214008941919,23101.0,23055.0,0.49
214008941920,23101.0,23051.0,1.37
214008941921,23101.0,23123.0,0.55
214008941922,23101.0,23055.0,0.46
214008941923,23101.0,23051.0,0.76
214008941924,23101.0,23051.0,1.13
214008941925,23101.0,23055.0,1.8
214009061926,22915.0,23445.0,1.07
214009061927,22915.0,23255.0,1.28
214009061928,22915.0,23247.0,1.58
214009061929,22915.0,23247.0,1.83
214009061930,22915.0,23420.0,2.8
214009061931,22915.0,23247.0,0.61
214009061932,22915.0,23420.0,1.43
214009061933,22915.0,23247.0,1.68
214009061934,22915.0,23237.0,1.22
214009061935,22915.0,23237.0,1.19
214009061937,22915.0,23247.0,0.88
214009061938,23081.0,23445.0,1.71
214009061939,23081.0,22990.0,0.82
214009061940,23081.0,23247.0,1.68
214009061941,23081.0,23247.0,0.98
214009061942,23081.0,23247.0,3.32
214009061943,23081.0,23486.0,1.4
214009061944,23081.0,23486.0,1.22
214009061947,23182.0,23420.0,1.92
214009061948,23182.0,23237.0,0.49
214009061950,23212.0,23445.0,1.52
214009061951,23212.0,23247.0,0.4
214009061952,23212.0,23075.0,1.95
214009061953,23212.0,23075.0,0.61
214009061954,23212.0,23075.0,1.28
214009061955,23212.0,22969.0,1.77
214009061956,23212.0,23445.0,0.55
214009061957,23212.0,23075.0,0.98
214009061958,23212.0,22969.0,1.8
214009061959,23212.0,23247.0,1.34
214009061960,23212.0,23247.0,0.27
214009061961,22930.0,23237.0,0.91
214009061962,23023.0,22969.0,2.1
214009061963,23023.0,23486.0,1.95
214009061964,23023.0,23486.0,0.34
214009061965,23023.0,22969.0,0.88
214009061966,23023.0,22969.0,1.1
214009061969,23092.0,23075.0,1.83
214009061970,23092.0,23075.0,1.25
214009061971,23092.0,23075.0,1.28
214009061972,23092.0,23420.0,1.34
214009061973,23092.0,22969.0,0.06
214009061974,23092.0,23247.0,0.82
214009061975,23092.0,23247.0,1.92
214009061976,22911.0,22990.0,0.12
214009061977,22911.0,23445.0,1.25
214009061978,22911.0,23247.0,1.1
214009061979,22911.0,23420.0,1.04
214009061981,23309.0,23237.0,0.37
214009061982,23309.0,23237.0,1.01
214009061983,23309.0,23237.0,1.07
214009061984,23309.0,23237.0,0.73
214009061985,23309.0,23075.0,1.8
214009061986,23309.0,23255.0,1.49
214009061987,23309.0,23445.0,2.13
214009061988,23309.0,23237.0,0.76
214009061989,23309.0,23237.0,0.61
214009061990,23309.0,22990.0,0.73
214009061991,23309.0,23237.0,1.19
214009061992,23309.0,23255.0,1.22
214009061993,23309.0,23255.0,1.86
214009061994,23309.0,23255.0,1.55
214009061995,23038.0,23445.0,2.96
214009061996,23038.0,23247.0,1.71
214009061997,23038.0,22969.0,0.37
214009061998,23038.0,23445.0,1.4
214008791999,23077.0,23486.0,2.62
214009022000,22972.0,23231.0,1.22
214009022001,22972.0,23483.0,0.79
214009022002,22972.0,23072.0,1.77
214009022003,22972.0,23483.0,1.83
214009022004,22972.0,23483.0,2.01
214009022005,22972.0,23231.0,0.43
214009022006,22972.0,23024.0,0.37
214009022008,22972.0,23483.0,1.31
214009022009,22972.0,23231.0,1.68
214008952010,22972.0,22886.0,1.58
214008952011,22972.0,23037.0,0.91
214008952012,22972.0,23252.0,0.15
214008952013,22972.0,23252.0,1.4
214008952014,22972.0,23252.0,1.16
214008952015,22972.0,22968.0,2.13
214008952016,22972.0,22886.0,0.24
214008952017,22972.0,22886.0,2.38
214008952019,22972.0,22886.0,1.31
214008952020,22972.0,23146.0,0.76
214008952021,22972.0,23146.0,1.13
214008842022,22972.0,23328.0,2.26
214008842023,22972.0,22997.0,1.68
